Assigning lat-longs to AA/CREST biological sample data,,,,,,,,,,,,,,
issue:  many locations used in logs and by observers are not listed in CREST and so don't have any ability to geo-reference.   The yellow is the proposed work to identify lat-longs for each location used.,,,,,,,,,,,,,,
there were about 780 such location names.   Cursory review identified suitable locations for about 300.   480 location names remain which need some lat-longs.,,,,,,,,,,,,,,
the task is to fill in the 480 blank or #NA rows in columns K-O.   Or at least as many as possible.   Some will not be possible. ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1,2,4,3,5,6,7,8,9,10,4,11,12,13,
124.Sub Area 24L,Sub Area 24L,124,124V,2,#N/A,#N/A,#N/A,#N/A,#N/A,124,#N/A,-,-,
124.3 Humps,3 Humps,124,124W,8,3 Humps,124W,-126.0379028,48.95170466,3 Humps,124,124W,-126.0379028,48.95170466,
124.Alien Head,Alien Head,124,124W,11,Alien Head,124W,-125.948433,48.99583,Alien Head,124,124W,-125.948433,48.99583,
124.Alien Head (66),Alien Head (66),124,124W,3,#N/A,#N/A,#N/A,#N/A,Alien Head,124,124W,-125.948433,48.99583,
124.C&B,C&B,124,124W,18,C&B,124W,-125.9592,48.96037,C&B,124,124W,-125.9592,48.96037,
124.Firing Range,Firing Range,124,124W,14,Firing Range,124W,-125.7979202,48.95925694,Firing Range,124,124W,-125.7979202,48.95925694,
124.Hyason,Hyason,124,124W,2,#N/A,#N/A,#N/A,#N/A,#N/A,124,#N/A,-,-,
124.Hyason / Starfish,Hyason / Starfish,124,124W,63,Hyason / Starfish,124W,-125.8875333,48.89432,Hyason / Starfish,124,124W,-125.8875333,48.89432,
124.Long Beach - 1 nm offshore,Long Beach - 1 nm offshore,124,124W,33,#N/A,#N/A,#N/A,#N/A,#N/A,124,#N/A,-,-,
124.Long Beach - 2 nm offshore,Long Beach - 2 nm offshore,124,124W,34,#N/A,#N/A,#N/A,#N/A,#N/A,124,#N/A,-,-,
124.Long Beach - 3 nm offshore,Long Beach - 3 nm offshore,124,124W,77,#N/A,#N/A,#N/A,#N/A,#N/A,124,#N/A,-,-,
124.Long Beach - 5 nm offshore ,Long Beach - 5 nm offshore ,124,124W,5,#N/A,#N/A,#N/A,#N/A,#N/A,124,#N/A,-,-,
124.Long Beach - 5 nm offshore (205),Long Beach - 5 nm offshore (205),124,124W,4,#N/A,#N/A,#N/A,#N/A,#N/A,124,#N/A,-,-,
124.Long Beach - Offshore,Long Beach - Offshore,124,124W,294,Long Beach - Offshore,124W,-125.7624042,48.97557025,Long Beach - Offshore,124,124W,-125.7624042,48.97557025,
124.Penguin,Penguin,124,124W,22,Penguin,124W,-125.88805,48.96072,Penguin,124,124W,-125.88805,48.96072,
124.Portland Point - 1 nm offshore,Portland Point - 1 nm offshore,124,124W,1,#N/A,#N/A,#N/A,#N/A,#N/A,124,#N/A,-,-,
124.Portland Point - 3 nm offshore,Portland Point - 3 nm offshore,124,124W,2,#N/A,#N/A,#N/A,#N/A,#N/A,124,#N/A,-,-,
124.Portland Point - Offshore,Portland Point - Offshore,124,124W,468,Portland Point - Offshore,124W,-125.8772035,49.03221598,Portland Point - Offshore,124,124W,-125.8772035,49.03221598,
124.Sawtooth,Sawtooth,124,124W,2,Sawtooth,124W,-126.0394478,48.9528883,Sawtooth,124,124W,-126.0394478,48.9528883,
125.Bajo Reef,Bajo Reef,125,125A,23,Bajo Reef,125A,-126.81,49.58,Bajo Reef,125,125A,-126.81,49.58,
125.Bajo Reef (59),Bajo Reef (59),125,125A,12,#N/A,#N/A,#N/A,#N/A,Bajo Reef,125,125A,-126.81,49.58,
125.Beano Creek - 1 nm offshore,Beano Creek - 1 nm offshore,125,125A,24,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Beano Creek - 2 nm offshore,Beano Creek - 2 nm offshore,125,125A,5,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Beano Creek - 3 nm offshore,Beano Creek - 3 nm offshore,125,125A,2,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Beano CreekTatchu Point - 1 nm offshore,Beano CreekTatchu Point - 1 nm offshore,125,125A,5,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Burdwood - 5 nm offshore,Burdwood - 5 nm offshore,125,125A,1,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Escalante - 1 nm offshore,Escalante - 1 nm offshore,125,125A,6,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Inner Bajo Reef / Bajo Point - 5 nm offshore,Inner Bajo Reef / Bajo Point - 5 nm offshore,125,125A,2,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Inner Bajo Reef / Bajo Point - 5 nm offshore (705),Inner Bajo Reef / Bajo Point - 5 nm offshore (705),125,125A,1,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Maquinna Point - 1 nm offshore,Maquinna Point - 1 nm offshore,125,125A,37,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Maquinna Point - 2 nm offshore,Maquinna Point - 2 nm offshore,125,125A,1,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Maquinna Point - 3 nm offshore,Maquinna Point - 3 nm offshore,125,125A,3,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Maquinna Point - 5 nm offshore,Maquinna Point - 5 nm offshore,125,125A,1,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Offshore Bajo,Offshore Bajo,125,125A,244,Offshore Bajo,125A,-126.8742382,49.58870361,Offshore Bajo,125,125A,-126.8742382,49.58870361,
125.Offshore Beano,Offshore Beano,125,125A,41,Offshore Beano,125A,-126.7791663,49.55701728,Offshore Beano,125,125A,-126.7791663,49.55701728,
125.Offshore Nootka Sound,Offshore Nootka Sound,125,125A,12,Offshore Nootka Sound,125A,-126.6959784,49.50906205,Offshore Nootka Sound,125,125A,-126.6959784,49.50906205,
125.Catala Island - 3 nm offshore,Catala Island - 3 nm offshore,125,125G,5,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Catala Island - 4 nm offshore,Catala Island - 4 nm offshore,125,125G,7,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Catala Island - 5 nm offshore,Catala Island - 5 nm offshore,125,125G,28,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Esperanza Reef,Esperanza Reef,125,125G,351,Esperanza Reef,125G,-127.180845,49.79762256,Esperanza Reef,125,125G,-127.180845,49.79762256,
125.Low Rock  - 1 nm offshore,Low Rock  - 1 nm offshore,125,125G,4,#N/A,#N/A,#N/A,#N/A,Low Rock  - 1 nm offshore,125,125G,-127.0888,49.7979,
125.Offshore Ferrer Point,Offshore Ferrer Point,125,125G,35,Offshore Ferrer Point,125G,-127.0560632,49.70059915,Offshore Ferrer Point,125,125G,-127.0560632,49.70059915,
125.Offshore Ferrier Point,Offshore Ferrier Point,125,125G,1,#N/A,#N/A,#N/A,#N/A,Offshore Ferrer Point,125,125G,-127.0560632,49.70059915,
125.Offshore Skuna Bay,Offshore Skuna Bay,125,125G,1,Offshore Skuna Bay,125G,-126.9384117,49.62808946,Offshore Skuna Bay,125,125G,-126.9384117,49.62808946,
125.Pin Rock - 3 nm offshore,Pin Rock - 3 nm offshore,125,125G,1,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Tatchu Point - 2 nm offshore,Tatchu Point - 2 nm offshore,125,125G,3,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Tatchu Point - 3 nm offshore,Tatchu Point - 3 nm offshore,125,125G,32,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Tatchu Point - 4 nm offshore,Tatchu Point - 4 nm offshore,125,125G,4,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Tatchu Point - 5 nm offshore,Tatchu Point - 5 nm offshore,125,125G,1,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Tatchu Point - 7 nm offshore,Tatchu Point - 7 nm offshore,125,125G,2,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Whales Tail - 125G,Whales Tail - 125G,125,125G,30,Whales Tail - 125G,125G,-127.21035,49.79190382,Whales Tail - 125G,125,125G,-127.21035,49.79190382,
125.Catala Island - 2 nm offshore,Catala Island - 2 nm offshore,125,125K,13,#N/A,#N/A,#N/A,#N/A,Catala Island - 2 nm offshore,125,125K,-127.1024,49.8094,
125.Nuchatlitz - 2 nm offshore,Nuchatlitz - 2 nm offshore,125,125K,4,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Skuna Bay,Skuna Bay,125,125K,21,Skuna Bay,125K,-126.8778034,49.6628151,Skuna Bay,125,125K,-126.8778034,49.6628151,
125.Tatchu Point,Tatchu Point,125,125K,108,Tatchu Point,125K,-127.1502686,49.85126621,Tatchu Point,125,125K,-127.1502686,49.85126621,
125.Beano Creek,Beano Creek,125,125Q,306,Beano Creek,125Q,-126.7542099,49.6010634,Beano Creek,125,125Q,-126.7542099,49.6010634,
125.Escalante,Escalante,125,125Q,54,Escalante,125Q,-126.5783269,49.5322721,Escalante,125,125Q,-126.5783269,49.5322721,
125.Estevan Point,Estevan Point,125,125Q,1,Estevan Point,125Q,-126.5628777,49.38198457,Estevan Point,125,125Q,-126.5628777,49.38198457,
125.Inner Bajo Reef / Bajo Point,Inner Bajo Reef / Bajo Point,125,125Q,94,Inner Bajo Reef / Bajo Point,125Q,-126.8267022,49.60878667,Inner Bajo Reef / Bajo Point,125,125Q,-126.8267022,49.60878667,
125.Maquinna Point,Maquinna Point,125,125Q,245,Maquinna Point,125Q,-126.6603264,49.57556789,Maquinna Point,125,125Q,-126.6603264,49.57556789,
125.Nootka Light - 1 nm offshore ,Nootka Light - 1 nm offshore ,125,125Q,8,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
125.Nootka Light - 3 nm offshore,Nootka Light - 3 nm offshore,125,125Q,1,#N/A,#N/A,#N/A,#N/A,#N/A,125,#N/A,-,-,
126.10 Mile,10 Mile,126,126A,1,#N/A,#N/A,#N/A,#N/A,50 Fathom Edge,126,126A,-127.58,49.8172,
126.50 Fathom,50 Fathom,126,126A,3,#N/A,#N/A,#N/A,#N/A,50 Fathom Edge,126,126A,-127.58,49.8172,
126.50 Fathom Edge,50 Fathom Edge,126,126A,612,#N/A,#N/A,#N/A,#N/A,50 Fathom Edge,126,126A,-127.58,49.8172,
126.50 Fathom Line,50 Fathom Line,126,126A,13,#N/A,#N/A,#N/A,#N/A,50 Fathom Edge,126,126A,-127.58,49.8172,
126.9 Mile/Johnny Walker,9 Mile/Johnny Walker,126,126A,6,#N/A,#N/A,#N/A,#N/A,9 Mile/Johnny Walker,126,126G,-127.5515,49.85,JM
126.Crazy Hole,Crazy Hole,126,126A,44,Crazy Hole,126A,-127.2972107,49.75886859,Crazy Hole,126,126A,-127.2972107,49.75886859,
126.Grassy Island - 2 nm offshore (802),Grassy Island - 2 nm offshore (802),126,126A,3,#N/A,#N/A,#N/A,#N/A,Grassy Island - 2 nm offshore (802),126,126A,-127.2877,49.9009,
126.Horseshoe,Horseshoe,126,126A,2,#N/A,#N/A,#N/A,#N/A,Horseshoe,126,126A,-127.5424,50.02,
126.Johnny Walker,Johnny Walker,126,126A,10,Johnny Walker,126A,-127.3849297,49.92846107,Johnny Walker,126,126A,-127.3849297,49.92846107,
126.Kyuquot Reef,Kyuquot Reef,126,126A,1,Kyuquot Reef,126G,-127.5577927,49.94061518,Kyuquot Reef,126,126G,-127.5273,49.979,
126.Kyuquot Reef - 126A,Kyuquot Reef - 126A,126,126A,17,Kyuquot Reef - 126A,126A,-127.5238037,49.93067113,Kyuquot Reef,126,126G,-127.5273,49.979,
126.Kyuquot Reef (6),Kyuquot Reef (6),126,126A,5,#N/A,#N/A,#N/A,#N/A,Kyuquot Reef,126,126G,-127.5273,49.979,
126.Mamish,Mamish,126,126A,24,#N/A,#N/A,#N/A,#N/A,#N/A,126,#N/A,-,-,
126.Mushroom Point,Mushroom Point,126,126A,1,#N/A,#N/A,#N/A,#N/A,Mushroom Point,126,126A,-127.2187,49.9237,
126.Offshore Kyuquot,Offshore Kyuquot,126,126A,172,Offshore Kyuquot,126A,-127.4275017,49.90049496,Offshore Kyuquot,126,126A,-127.4275017,49.90049496,
126.Offshore Kyuquot ,Offshore Kyuquot ,126,126A,1,#N/A,#N/A,#N/A,#N/A,Offshore Kyuquot,126,126A,-127.4275017,49.90049496,
126.Ridge,Ridge,126,126A,2,#N/A,#N/A,#N/A,#N/A,Ridge,126,126A,-127.5354,49.957,
126.Strawberry Patch,Strawberry Patch,126,126A,117,Strawberry Patch,126A,-127.5371933,49.89065323,Strawberry Patch,126,126A,-127.5371933,49.89065323,
"126.The ""T""","The ""T""",126,126A,317,"The ""T""",126A,-127.3480225,49.73069327,"The ""T""",126,126A,-127.3480225,49.73069327,
126.The Boot,The Boot,126,126A,2,#N/A,#N/A,#N/A,#N/A,Johnny Walker,126,126A,-127.3849297,49.92846107,
126.Thornton Island  - 2 nm offshore,Thornton Island  - 2 nm offshore,126,126A,41,#N/A,#N/A,#N/A,#N/A,#N/A,126,#N/A,-,-,
126.Thornton Island - 5 nm offshore,Thornton Island - 5 nm offshore,126,126A,9,#N/A,#N/A,#N/A,#N/A,#N/A,126,#N/A,-,-,
126.Whale's Tail,Whale's Tail,126,126A,975,Whale's Tail,126A,-127.4372864,49.74666869,Whale's Tail,126,126A,-127.4372864,49.74666869,
126.196,196,126,126G,1,196,126G,-127.5869751,49.90082667,196,126,126G,-127.5869751,49.90082667,
126.50 Fathom Line (12 mile),50 Fathom Line (12 mile),126,126G,18,#N/A,#N/A,#N/A,#N/A,50 Fathom Edge,126,126G,-127.5515,49.85,
126.50 Fathom Line (12 mile)/Rugged Point,50 Fathom Line (12 mile)/Rugged Point,126,126G,7,#N/A,#N/A,#N/A,#N/A,50 Fathom Edge,126,126G,-127.5515,49.85,
126.Barrier Islands - North,Barrier Islands - North,126,126G,1,Barrier Islands - North,126G,-127.5650024,50.03112202,Barrier Islands - North,126,126G,-127.5650024,50.03112202,
126.Bottleneck,Bottleneck,126,126G,375,Bottleneck,126G,-127.6102833,49.9476,Bottleneck,126,126G,-127.6102833,49.9476,
126.Kyuquot Reef,Kyuquot Reef,126,126G,24,Kyuquot Reef,126G,-127.5577927,49.94061518,Kyuquot Reef,126,126G,-127.5273,49.979,JM
126.Kyuquot Reef & Spring Island,Kyuquot Reef & Spring Island,126,126G,2,#N/A,#N/A,#N/A,#N/A,Kyuquot Reef,126,126G,-127.5273,49.979,
126.Kyuquot reef & Thornton Islets,Kyuquot reef & Thornton Islets,126,126G,2,#N/A,#N/A,#N/A,#N/A,Kyuquot Reef,126,126G,-127.5273,49.979,
126.Kyuquot Reef (6),Kyuquot Reef (6),126,126G,95,#N/A,#N/A,#N/A,#N/A,Kyuquot Reef,126,126G,-127.5273,49.979,
126.Kyuquot reef/50Fathom Line,Kyuquot reef/50Fathom Line,126,126G,3,#N/A,#N/A,#N/A,#N/A,Kyuquot Reef,126,126G,-127.5273,49.979,
126.Kyuquot reef/50Fathom Line/Rugged Pt,Kyuquot reef/50Fathom Line/Rugged Pt,126,126G,13,#N/A,#N/A,#N/A,#N/A,Kyuquot Reef,126,126G,-127.5273,49.979,
126.The Highway,The Highway,126,126G,2,The Highway,126G,-127.6604462,49.92801904,The Highway,126,126G,-127.6384,49.9,changed JM
126.West Of Spring Island,West Of Spring Island,126,126M,14,West Of Spring Island,126M,-127.4717903,49.99736744,West Of Spring Island,126,126M,-127.4717903,49.99736744,
126.Grassy Island  - 1 nm offshore,Grassy Island  - 1 nm offshore,126,126P,4,#N/A,#N/A,#N/A,#N/A,#N/A,126,#N/A,-,-,
126.Graveyard,Graveyard,126,126P,11,Graveyard,126A,-127.3267365,49.87561029,Graveyard,126,126A,-127.3267365,49.87561029,
126.McQuarre Islets  - 1 nm offshore,McQuarre Islets  - 1 nm offshore,126,126P,6,#N/A,#N/A,#N/A,#N/A,#N/A,126,#N/A,-,-,
126.Spring Island - Offshore,Spring Island - Offshore,126,126P,167,Spring Island - Offshore,126P,-127.439003,49.98324084,Spring Island - Offshore,126,126P,-127.439003,49.98324084,
127.6 miles SW of Kanes,6 miles SW of Kanes,127,127A,4,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Brooks Bay,Brooks Bay,127,127A,9,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Brooks Bay - Offshore,Brooks Bay - Offshore,127,127A,3,#N/A,#N/A,#N/A,#N/A,Brooks Offshore,127,127A,-127.9989624,50.20854899,
127.Brooks Offshore,Brooks Offshore,127,127A,6,Brooks Offshore,127A,-127.9989624,50.20854899,Brooks Offshore,127,127A,-127.9989624,50.20854899,
127.Cape Cook,Cape Cook,127,127A,577,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Grant Bay - 3nm offshore,Grant Bay - 3nm offshore,127,127A,1,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Grant Bay - 5 nm offshore,Grant Bay - 5 nm offshore,127,127A,27,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Kains Island  - 4 nm offshore,Kains Island  - 4 nm offshore,127,127A,1,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Kains Island  - 5 nm offshore,Kains Island  - 5 nm offshore,127,127A,5,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Kwatiutl Point  - 1 nm offshore,Kwatiutl Point  - 1 nm offshore,127,127A,3,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Kwatiutl Point  - 3 nm offshore,Kwatiutl Point  - 3 nm offshore,127,127A,1,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Kwatiutl Point  - 5 nm offshore,Kwatiutl Point  - 5 nm offshore,127,127A,3,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Lawn  Point,Lawn  Point,127,127A,2,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Lawn Point  - 5 nm offshore,Lawn Point  - 5 nm offshore,127,127A,1,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Lawn Point - 1 nm offshore,Lawn Point - 1 nm offshore,127,127A,19,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Lippy Point,Lippy Point,127,127A,4,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Lippy Point - Offshore,Lippy Point - Offshore,127,127A,1,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Off Lippy Point,Off Lippy Point,127,127A,6,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Off Long Point,Off Long Point,127,127A,1,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Offshore,Offshore,127,127A,2,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Offshore Brooks Bay,Offshore Brooks Bay,127,127A,1,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Offshore Lawn Point,Offshore Lawn Point,127,127A,4,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Offshore Lawn Pt.,Offshore Lawn Pt.,127,127A,2,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Offshore Lippy,Offshore Lippy,127,127A,12,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Offshore Lippy Point,Offshore Lippy Point,127,127A,7,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Panda Rock,Panda Rock,127,127A,87,Panda Rock,127A,-128.10317,50.34964,Panda Rock,127,127A,-128.10317,50.34964,
127.Quatsino - Offshore (1nm),Quatsino - Offshore (1nm),127,127A,8,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Quatsino - Offshore (2nm),Quatsino - Offshore (2nm),127,127A,5,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Quatsino - Offshore (3nm),Quatsino - Offshore (3nm),127,127A,27,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Quatsino - Offshore (4nm),Quatsino - Offshore (4nm),127,127A,21,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Quatsino - Offshore (6nm),Quatsino - Offshore (6nm),127,127A,8,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Quatsino - Offshore (7nm),Quatsino - Offshore (7nm),127,127A,3,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Salander (08),Salander (08),127,127A,5,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.The Highway,The Highway,127,127A,14,The Highway,127A,-128.2111359,50.44395033,The Highway,127,127A,-128.2111359,50.44395033,
127.The Peanut,The Peanut,127,127A,29,The Peanut,127A,-128.0806732,50.25993692,The Peanut,127,127A,-128.0806732,50.25993692,
127.The Wrench,The Wrench,127,127A,12,The Wrench,127A,-128.0120087,50.25971743,The Wrench,127,127A,-128.0120087,50.25971743,
127.Top Knot,Top Knot,127,127A,1,Top Knot,127C,-128.3106995,50.53241638,Top Knot,127,127C,-128.3106995,50.53241638,
127.Cape Cook,Cape Cook,127,127C,25,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Cape Scott - Offshore,Cape Scott - Offshore,127,127C,1,Cape Scott - Offshore,127C,-128.4623623,50.77593003,Cape Scott - Offshore,127,127C,-128.4623623,50.77593003,
127.Lippy Point,Lippy Point,127,127C,2,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Top Knot,Top Knot,127,127C,38,Top Knot,127C,-128.3106995,50.53241638,Top Knot,127,127C,-128.3106995,50.53241638,
127.Cape Scott,Cape Scott,127,127M,10,Cape Scott,127M,-128.4408103,50.77612052,Cape Scott,127,127M,-128.4408103,50.77612052,
127.Brooks  ,Brooks  ,127,127N,1,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Cliffe Point,Cliffe Point,127,127N,2,#N/A,#N/A,#N/A,#N/A,Cliff Point 27G,27,27G,-127.929697,50.46630091,
127.Grant Bay  - 2 nm offshore,Grant Bay  - 2 nm offshore,127,127N,1,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Grant Bay - 2 nm offshore,Grant Bay - 2 nm offshore,127,127N,21,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Grant Bay - 2 nm offshore ,Grant Bay - 2 nm offshore ,127,127N,1,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Kwatiutl Point  - 1 nm offshore,Kwatiutl Point  - 1 nm offshore,127,127N,4,#N/A,#N/A,#N/A,#N/A,#N/A,127,#N/A,-,-,
127.Lawn Point,Lawn Point,127,127N,30,Lawn Point,127N,-127.984972,50.32710775,Lawn Point,127,127N,-127.984972,50.32710775,
127.Lippy Point - 27L,Lippy Point - 27L,127,127N,39,Lippy Point - 27L,127N,-128.146162,50.46520822,Lippy Point - 27L,127,127N,-128.146162,50.46520822,
127.Solander,Solander,127,127N,1,Solander,127N,-127.9523106,50.12235897,Solander,127,127N,-127.9523106,50.12235897,
,,,,,,,,,,,,,,
13.(blank),(blank),13,13I,,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
14.(blank),(blank),14,14I,,#N/A,#N/A,#N/A,#N/A,#N/A,14,#N/A,-,-,
23.(blank),(blank),23,23I,,#N/A,#N/A,#N/A,#N/A,#N/A,23,#N/A,-,-,
23.(blank),(blank),23,23P,,#N/A,#N/A,#N/A,#N/A,#N/A,23,#N/A,-,-,
24.(blank),(blank),24,24I,,#N/A,#N/A,#N/A,#N/A,#N/A,24,#N/A,-,-,
25.(blank),(blank),25,25I,,#N/A,#N/A,#N/A,#N/A,#N/A,25,#N/A,-,-,
26.(blank),(blank),26,26A,,#N/A,#N/A,#N/A,#N/A,#N/A,26,#N/A,-,-,
27.(blank),(blank),27,27L,,#N/A,#N/A,#N/A,#N/A,#N/A,27,#N/A,-,-,
124.(blank),(blank),124,124I,,#N/A,#N/A,#N/A,#N/A,#N/A,124,#N/A,-,-,
126.(blank),(blank),126,126G,,#N/A,#N/A,#N/A,#N/A,#N/A,126,#N/A,-,-,
,,,,,,,,,,,,,,
10.None,None,10,10A,7,#N/A,#N/A,#N/A,#N/A,None,10,10A,,,
10.None,None,10,10B,20,#N/A,#N/A,#N/A,#N/A,#N/A,10,#N/A,,,
11.None,None,11,11A,97,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,-,-,
11.None,None,11,11B,21,#N/A,#N/A,#N/A,#N/A,#N/A,11,#N/A,-,-,
12.None,None,12,12A,393,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,-,-,
12.None,None,12,12B,91,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,-,-,
12.None,None,12,12C,27,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,-,-,
12.None,None,12,12D,4,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,-,-,
12.None,None,12,12F,9,#N/A,#N/A,#N/A,#N/A,#N/A,12,#N/A,-,-,
13.None,None,13,13-21,98,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13-22,20,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13-24,1,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13-29,101,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13-32,7,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13C,36,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13E,42,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13G,74,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13I,71,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13K,385,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13L,31,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13M,1290,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13N,121,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13O,67,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
13.None,None,13,13Q,4,#N/A,#N/A,#N/A,#N/A,#N/A,13,#N/A,-,-,
14.None,None,14,14A,3,#N/A,#N/A,#N/A,#N/A,#N/A,14,#N/A,-,-,
14.None,None,14,14B,72,#N/A,#N/A,#N/A,#N/A,#N/A,14,#N/A,-,-,
14.None,None,14,14C,11,#N/A,#N/A,#N/A,#N/A,#N/A,14,#N/A,-,-,
14.None,None,14,14D,48,#N/A,#N/A,#N/A,#N/A,#N/A,14,#N/A,-,-,
14.None,None,14,14F,6,#N/A,#N/A,#N/A,#N/A,#N/A,14,#N/A,-,-,
